date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:39:32	362153/362153	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bd1-586a9%22	https://htmldemo.net/sharma/sharma/index-3.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/index-3.html	(from )
14:39:33	400/400	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Mar%202024%2007:39:41%20GMT	https://htmldemo.net/robots.txt		(from )
14:39:33	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Mar%202024%2007:39:41%20GMT	https://htmldemo.net/sharma/sharma/Replace_with_your_PAGE_URL	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/Replace_with_your_PAGE_URL	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:34	447/447	---MC-	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2007:39:41%20GMT	https://htmldemo.net/sharma/sharma/assets/images/favicon/favicon.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/favicon/favicon.png	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:34	194855/194855	---MCZ	200	added ('OK')	text/css	etag:W/%2263745c4a-2f927%22	https://htmldemo.net/sharma/sharma/assets/css/vendor/bootstrap.min.css	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/css/vendor/bootstrap.min.css	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:34	58725/58725	---MCZ	200	added ('OK')	text/css	etag:W/%2263745c4b-e565%22	https://htmldemo.net/sharma/sharma/assets/css/vendor/ionicons.min.css	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/css/vendor/ionicons.min.css	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:34	8916/8916	---MCZ	200	added ('OK')	text/css	etag:W/%2263745c4b-22d4%22	https://htmldemo.net/sharma/sharma/assets/css/vendor/linearicon.css	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/css/vendor/linearicon.css	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:34	56150/56150	---MCZ	200	added ('OK')	text/css	etag:W/%2263745c49-db56%22	https://htmldemo.net/sharma/sharma/assets/css/vendor/font-awesome.min.css	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/css/vendor/font-awesome.min.css	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:35	4948/4948	---MCZ	200	added ('OK')	text/css	etag:W/%2263745c4c-1354%22	https://htmldemo.net/sharma/sharma/assets/css/vendor/plaza-icon.css	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/css/vendor/plaza-icon.css	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:35	71750/71750	---MCZ	200	added ('OK')	text/css	etag:W/%2263745c44-11846%22	https://htmldemo.net/sharma/sharma/assets/css/plugins/animate.css	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/css/plugins/animate.css	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:35	35695/35695	---MCZ	200	added ('OK')	text/css	etag:W/%2263745c44-8b6f%22	https://htmldemo.net/sharma/sharma/assets/css/plugins/jquery-ui.min.css	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/css/plugins/jquery-ui.min.css	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:35	1776/1776	---MCZ	200	added ('OK')	text/css	etag:W/%2263745c45-6f0%22	https://htmldemo.net/sharma/sharma/assets/css/plugins/slick.css	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/css/plugins/slick.css	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:36	244270/244270	---MCZ	200	added ('OK')	text/css	etag:W/%2263745bf6-3ba2e%22	https://htmldemo.net/sharma/sharma/assets/css/style.css	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/css/style.css	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:37	87071/87071	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bd6-1541f%22	https://htmldemo.net/sharma/sharma/login.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/login.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:37	545/545	---MC-	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2007:39:45%20GMT	https://htmldemo.net/sharma/sharma/assets/images/flag/1.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/flag/1.png	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:37	594/594	---MC-	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2007:39:45%20GMT	https://htmldemo.net/sharma/sharma/assets/images/flag/2.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/flag/2.png	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:37	288619/288619	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bd4-4676b%22	https://htmldemo.net/sharma/sharma/index.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/index.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:38	771/771	---MC-	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2007:39:46%20GMT	https://htmldemo.net/sharma/sharma/assets/images/logo/logo-footer.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/logo/logo-footer.png	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:38	332749/332749	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bd0-513cd%22	https://htmldemo.net/sharma/sharma/index-2.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/index-2.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:38	390808/390808	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bd4-5f698%22	https://htmldemo.net/sharma/sharma/index-4.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/index-4.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:39	222318/222318	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bd9-3646e%22	https://htmldemo.net/sharma/sharma/shop-3-column.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/shop-3-column.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:40	222319/222319	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bdb-3646f%22	https://htmldemo.net/sharma/sharma/shop-4-column.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/shop-4-column.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:40	249369/249369	---MCZ	200	added ('OK')	text/html	etag:W/%2263745be2-3ce19%22	https://htmldemo.net/sharma/sharma/shop-right-sidebar.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/shop-right-sidebar.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:41	249425/249425	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bdc-3ce51%22	https://htmldemo.net/sharma/sharma/shop-left-sidebar.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/shop-left-sidebar.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:41	222321/222321	---MCZ	200	added ('OK')	text/html	etag:W/%2263745be1-36471%22	https://htmldemo.net/sharma/sharma/shop-list.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/shop-list.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:42	249426/249426	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bde-3ce52%22	https://htmldemo.net/sharma/sharma/shop-list-left-sidebar.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/shop-list-left-sidebar.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:42	249370/249370	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bdf-3ce1a%22	https://htmldemo.net/sharma/sharma/shop-list-right-sidebar.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/shop-list-right-sidebar.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:43	144337/144337	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bf0-233d1%22	https://htmldemo.net/sharma/sharma/single-product.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/single-product.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:43	145367/145367	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bef-237d7%22	https://htmldemo.net/sharma/sharma/single-product-variable.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/single-product-variable.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:44	143566/143566	---MCZ	200	added ('OK')	text/html	etag:W/%2263745be4-230ce%22	https://htmldemo.net/sharma/sharma/single-product-affiliate.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/single-product-affiliate.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:44	147616/147616	---MCZ	200	added ('OK')	text/html	etag:W/%2263745be7-240a0%22	https://htmldemo.net/sharma/sharma/single-product-group.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/single-product-group.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:44	144375/144375	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bec-233f7%22	https://htmldemo.net/sharma/sharma/single-product-tabstyle-2.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/single-product-tabstyle-2.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:45	144271/144271	---MCZ	200	added ('OK')	text/html	etag:W/%2263745be8-2338f%22	https://htmldemo.net/sharma/sharma/single-product-slider.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/single-product-slider.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:45	143426/143426	---MCZ	200	added ('OK')	text/html	etag:W/%2263745be5-23042%22	https://htmldemo.net/sharma/sharma/single-product-gallery-left.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/single-product-gallery-left.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:46	144392/144392	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bed-23408%22	https://htmldemo.net/sharma/sharma/single-product-tabstyle-3.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/single-product-tabstyle-3.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:46	143467/143467	---MCZ	200	added ('OK')	text/html	etag:W/%2263745be6-2306b%22	https://htmldemo.net/sharma/sharma/single-product-gallery-right.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/single-product-gallery-right.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:46	143455/143455	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bea-2305f%22	https://htmldemo.net/sharma/sharma/single-product-sticky-left.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/single-product-sticky-left.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:47	21981/21981	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2007:39:55%20GMT	https://htmldemo.net/sharma/sharma/assets/images/menu-image/banner-menu2.jpg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/menu-image/banner-menu2.jpg	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:48	143496/143496	---MCZ	200	added ('OK')	text/html	etag:W/%2263745beb-23088%22	https://htmldemo.net/sharma/sharma/single-product-sticky-right.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/single-product-sticky-right.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:48	86499/86499	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bc7-151e3%22	https://htmldemo.net/sharma/sharma/cart.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/cart.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:48	78718/78718	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bbf-1337e%22	https://htmldemo.net/sharma/sharma/about.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/about.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:48	90787/90787	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bc9-162a3%22	https://htmldemo.net/sharma/sharma/checkout.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/checkout.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:49	83869/83869	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bcb-1479d%22	https://htmldemo.net/sharma/sharma/compare.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/compare.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:50	84484/84484	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bcd-14a04%22	https://htmldemo.net/sharma/sharma/empty-cart.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/empty-cart.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:50	86401/86401	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bd6-15181%22	https://htmldemo.net/sharma/sharma/my-account.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/my-account.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:50	84445/84445	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bbd-149dd%22	https://htmldemo.net/sharma/sharma/404.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/404.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:51	80313/80313	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bd8-139b9%22	https://htmldemo.net/sharma/sharma/privacy-policy.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/privacy-policy.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:51	81182/81182	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bcd-13d1e%22	https://htmldemo.net/sharma/sharma/faq.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/faq.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:51	6900/6900	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bc9-1af4%22	https://htmldemo.net/sharma/sharma/coming-soon.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/coming-soon.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:52	80557/80557	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bf1-13aad%22	https://htmldemo.net/sharma/sharma/wishlist.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/wishlist.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:52	96285/96285	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bc0-1781d%22	https://htmldemo.net/sharma/sharma/blog-grid-left-sidebar.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/blog-grid-left-sidebar.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:53	96227/96227	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bc1-177e3%22	https://htmldemo.net/sharma/sharma/blog-grid-right-sidebar.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/blog-grid-right-sidebar.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:53	96308/96308	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bc2-17834%22	https://htmldemo.net/sharma/sharma/blog-list-left-sidebar.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/blog-list-left-sidebar.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:53	96250/96250	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bc4-177fa%22	https://htmldemo.net/sharma/sharma/blog-list-right-sidebar.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/blog-list-right-sidebar.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:55	98430/98430	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bc5-1807e%22	https://htmldemo.net/sharma/sharma/blog-single-left-sidebar.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/blog-single-left-sidebar.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
14:39:55	80150/80150	---MCZ	200	added ('OK')	text/html	etag:W/%2263745bcb-13916%22	https://htmldemo.net/sharma/sharma/contact.html	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/contact.html	(from https://htmldemo.net/sharma/sharma/index-3.html)
